CHURN_DATE,HEALTH_SCORE,HEALTH_SCORE_UPDATED_DATE,RELATIONSHIP_STRENGTH,SENTIMENT,LAST_ZENDESK_TICKET_DATE,NPS_SCORE,NPS_SCORE_DATE,LAST_LOGIN,IS_EDITED,IS_DELINQUENT,IS_CONCEPT,NUMBER_OF_CONCEPTS,NUMBER_OF_LOCATIONS,ANNUAL_REVENUE,ANNUAL_HOSPITALITY_GROUP_REVENUE,PARTNERSHIP,BILLING_CITY,BILLING_COUNTRY,BILLING_STATE,BUSINESS_MARKET,BUSINESS_TYPE,SERVICE_STYLE,NEW_OR_EXISTING,CUISINE,INTERESTED_IN_CATERING_STORE,INTERESTED_IN_ECOMMERCE,INTERESTED_IN_GIFT_CARDS,INTERESTED_IN_MENU_MANAGEMENT,INTERESTED_IN_MOBILE_WEB,INTERESTED_IN_SEO,CREATED_DATE,CUSTOMER_SINCE,CUSTOMER_WON_DATE,DATE_OF_FIRST_OPPORTUNITY,LAST_EDIT,LAUNCH_DATE,PAYMENT_PLAN,FREQUENCY,SUBSCRIPTION_ID,SUBSCRIPTION_ITEM_ID,PRODUCT_ID,PRODUCT_QUANTITY,PRODUCT_PRICE,START_DATE,END_DATE
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,"Astoria,",United States,New York,Queens,Restaurant,Fast Casual,Existing Establishment,Breakfast / Brunch,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-16 16:12:40.000 +0000,2019-09-17 00:00:00.000 +0000,2019-09-17 00:00:00.000 +0000,2019-09-16 16:12:41.000 +0000,,,Monthly,Monthly,sub_FpQqPnTN4hKrac,si_FpQqeqwNKslkVF,base_plus_monthly,1,199,2019-09-17 19:04:52.000 +0000,
,,,,,,,,2019-10-25 04:00:00.000 +0000,FALSE,FALSE,1,1,1,,0,,Miami,United States,Florida,,Catering,Full Service - Casual,Existing Establishment,Latin American / South American / Central American,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-09 18:14:53.000 +0000,2019-09-25 00:00:00.000 +0000,2019-09-25 00:00:00.000 +0000,2019-09-09 18:14:54.000 +0000,,,Monthly,Monthly,sub_FsPUydckGegE8v,si_FsPURsyfB3s4e2,base_plus_monthly,1,199,2019-09-25 17:52:42.000 +0000,
,,,,,,,,2019-10-25 04:00:00.000 +0000,FALSE,FALSE,1,1,1,,0,,Miami,United States,Florida,,Catering,Full Service - Casual,Existing Establishment,Latin American / South American / Central American,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-09 18:14:53.000 +0000,2019-09-25 00:00:00.000 +0000,2019-09-25 00:00:00.000 +0000,2019-09-09 18:14:54.000 +0000,,,Monthly,Monthly,sub_FsPUydckGegE8v,si_FsPUQ6HXNLzk1O,addon_catering_store_monthly,1,139,2019-09-25 17:52:42.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,US Foods,Vero Beach,United States,Florida,,Catering,Other,New Opening,Barbecue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-09 18:01:30.000 +0000,2019-10-14 00:00:00.000 +0000,2019-10-14 00:00:00.000 +0000,2019-10-09 18:01:32.000 +0000,,,Monthly,Monthly,sub_FzWwNbpfdLvO2s,si_FzWwLMb4CXhkEF,addon_catering_store_monthly,1,139,2019-10-14 18:03:15.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,US Foods,Vero Beach,United States,Florida,,Catering,Other,New Opening,Barbecue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-09 18:01:30.000 +0000,2019-10-14 00:00:00.000 +0000,2019-10-14 00:00:00.000 +0000,2019-10-09 18:01:32.000 +0000,,,Monthly,Monthly,sub_FzWwNbpfdLvO2s,si_FzWwE7M3Vi5Eix,base_plus_monthly,1,199,2019-10-14 18:03:15.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,US Foods,Eden,United States,Utah,,Restaurant,Full Service - Casual,New Opening,Latin American / South American / Central American,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-27 20:15:50.000 +0000,2019-10-01 00:00:00.000 +0000,2019-10-01 00:00:00.000 +0000,2019-09-27 20:15:51.000 +0000,,,Monthly,Monthly,sub_Fuexw1z74DPpt6,si_FuexWpxyoak7ON,base_plus_monthly,1,199,2019-10-01 17:59:42.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Chapel Hill,United States,North Carolina,North Carolina,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 22:00:21.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 15:44:00.000 +0000,,,Yearly,Annual,sub_FuOV0f0qElp97d,si_FuOV0WehsFf9tB,addon_catering_store_yearly,1,1200.8,2019-10-01 01:00:19.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Chapel Hill,United States,North Carolina,North Carolina,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 22:00:21.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 15:44:00.000 +0000,,,Yearly,Annual,sub_FuOV0f0qElp97d,si_FuOVGSmSNc1aJv,base_plus_yearly,1,1719.2,2019-10-01 01:00:19.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Chapel Hill,United States,North Carolina,North Carolina,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 22:00:21.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 15:44:00.000 +0000,,,Yearly,Annual,sub_FuOV0f0qElp97d,si_FuOVnPg1GuSdRP,addon_localsync_yearly,1,423.2,2019-10-01 01:00:19.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,8,,0,US Foods,Oklahoma City,United States,Oklahoma,,Multi-location (10+),Fast Casual,Existing Establishment,Fast Food,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-30 21:00:35.000 +0000,2019-10-30 00:00:00.000 +0000,2019-10-30 00:00:00.000 +0000,2019-10-30 21:00:37.000 +0000,,,Yearly,Monthly,sub_G5ZTjVQme7acJc,si_G5ZTckfRz66b4Y,plus,1,199,2019-10-30 21:03:28.000 +0000,
,,,,,,,,,FALSE,FALSE,1,5,1,,0,,Washington,United States,District of Columbia,,Restaurant,Full Service - Casual,New Opening,Deli / Sandwiches,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-19 14:04:39.000 +0000,2019-10-01 00:00:00.000 +0000,2019-10-01 00:00:00.000 +0000,2019-09-19 14:39:00.000 +0000,,,Monthly,Annual,sub_FuhQmFJkvB9Wya,si_FuhQbdR0vzH8rW,base_plus_yearly,1,2149,2019-10-01 20:32:32.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Houston,United States,Texas,,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-12 14:10:06.000 +0000,2019-10-08 00:00:00.000 +0000,2019-10-08 00:00:00.000 +0000,2019-08-12 14:10:07.000 +0000,,,Monthly,Monthly,sub_FxHkfMyRmFfB6x,si_FxHk5D2hAJkO1z,base_plus_monthly,1,199,2019-10-08 18:12:35.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Houston,United States,Texas,,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-12 14:10:06.000 +0000,2019-10-08 00:00:00.000 +0000,2019-10-08 00:00:00.000 +0000,2019-08-12 14:10:07.000 +0000,,,Monthly,Monthly,sub_FxHkfMyRmFfB6x,si_FxHkMDGxbNidzL,addon_catering_store_monthly,1,139,2019-10-08 18:12:35.000 +0000,
,,,Good,,,,,,FALSE,FALSE,1,1,1,,0,,Arcata,United States,California,,Bar,Fast Casual,New Opening,Bar - Traditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-15 16:44:32.000 +0000,2019-10-22 00:00:00.000 +0000,2019-10-22 00:00:00.000 +0000,2019-10-15 16:53:55.000 +0000,,,Monthly,Monthly,sub_G2EGy8pMifgC9N,si_G2EGUVnOrAQzdI,base_plus_monthly,1,199,2019-10-21 22:56:20.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Topanga,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,Breakfast / Brunch,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-11 21:19:34.000 +0000,2019-11-06 00:00:00.000 +0000,2019-11-06 00:00:00.000 +0000,2019-09-11 21:19:36.000 +0000,,,,Monthly,sub_G89zsS1qgpBxEW,si_G89zOYEqqqmtUm,base_plus_monthly,1,199,2019-11-06 18:55:53.000 +0000,
,,,,,,,,,FALSE,FALSE,1,,1,,0,,Anaheim,United States,California,,Event Space,Other,Existing Establishment,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-03 19:05:21.000 +0000,2019-10-04 00:00:00.000 +0000,2019-10-04 00:00:00.000 +0000,2019-09-03 19:06:52.000 +0000,,,Monthly,Monthly,sub_Fv8lrqp5ZMdsyV,si_Fv8lebExKCyIFG,base_plus_monthly,1,159.2,2019-10-03 00:48:02.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,US Foods,Kansas City,United States,Missouri,,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-21 21:36:02.000 +0000,2019-10-21 00:00:00.000 +0000,2019-10-21 00:00:00.000 +0000,2019-10-21 21:36:03.000 +0000,,,Monthly,Monthly,sub_G2D83ATbZYiXiw,si_G2D8BAvB9Kma5M,base_plus_monthly,1,199,2019-10-21 21:46:33.000 +0000,
,,,,,,,,,FALSE,FALSE,1,,1,,0,,Los Angeles,United States,California,,Food Hall,Fast Casual,Existing Establishment,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-03 19:00:36.000 +0000,2019-10-02 00:00:00.000 +0000,2019-10-02 00:00:00.000 +0000,2019-09-03 19:02:34.000 +0000,,,Monthly,Monthly,sub_Fv8k60aaCAQgzm,si_Fv8kKj0O4KPeBj,base_plus_monthly,1,159.2,2019-10-03 00:46:25.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Wake Forest,United States,North Carolina,,Restaurant,Bar,Existing Establishment,Bar - Cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 22:02:24.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 17:09:38.000 +0000,,,Yearly,Annual,sub_FuObCMoUQFwV0G,si_FuObgn9vXsldHj,base_plus_yearly,1,1719.2,2019-10-01 01:05:53.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Wake Forest,United States,North Carolina,,Restaurant,Bar,Existing Establishment,Bar - Cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 22:02:24.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 17:09:38.000 +0000,,,Yearly,Annual,sub_FuObCMoUQFwV0G,si_FuObWlwBWnJIJ9,addon_localsync_yearly,1,423.2,2019-10-01 01:05:53.000 +0000,
,,,,,,,,,FALSE,FALSE,1,,1,,0,,San Ramon,United States,California,,Restaurant,Full Service - Fine Dining,Existing Establishment,Indian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 13:33:11.000 +0000,2019-08-27 00:00:00.000 +0000,2019-08-27 00:00:00.000 +0000,2019-08-26 13:33:12.000 +0000,,,Monthly,Monthly,sub_FhbAOmjwj5XyRi,si_FhbAnjLconaAzC,base_plus_monthly,1,199,2019-08-27 21:12:41.000 +0000,
,,,Good,,,,,,FALSE,FALSE,1,1,1,,0,,Toronto,Canada,Ontario,,Restaurant,Full Service - Fine Dining,Existing Establishment,Japanese,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 20:57:56.000 +0000,2019-11-07 00:00:00.000 +0000,2019-11-07 00:00:00.000 +0000,2019-10-23 17:31:36.000 +0000,,,Yearly,Annual,sub_G8TGC0hATQLbC4,si_G8TGoFYTJieljo,base_plus_yearly,1,2149,2019-11-07 14:50:49.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Dallas,United States,Texas,,Restaurant,Fast Casual,New Opening,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-10 13:30:44.000 +0000,2019-09-27 00:00:00.000 +0000,2019-09-27 00:00:00.000 +0000,2019-09-10 13:30:45.000 +0000,,,Monthly,Monthly,sub_FtAbLrac9ZV4Kz,si_FtAbj74BVluPhK,base_plus_monthly,1,199,2019-09-27 18:34:01.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,US Foods,Oak Island,United States,North Carolina,,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-13 18:10:26.000 +0000,2019-09-19 00:00:00.000 +0000,2019-09-19 00:00:00.000 +0000,2019-09-13 18:10:28.000 +0000,,,Monthly,Monthly,sub_FqCzrnNkLgxRvK,si_FqCzYwo9BFh3hR,base_plus_monthly,1,199,2019-09-19 20:49:42.000 +0000,
,,,,,,,,2019-05-17 04:00:00.000 +0000,FALSE,FALSE,1,1,1,,0,,Charlotte,United States,North Carolina,,Restaurant,Full Service - Casual,New Opening,Spanish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-10 19:28:14.000 +0000,2019-10-03 00:00:00.000 +0000,2019-10-03 00:00:00.000 +0000,2019-09-10 19:30:39.000 +0000,,,Monthly,Monthly,sub_FvSIdBaQA5C9Eo,si_FvSIfHVIWqdALa,base_plus_monthly,1,199,2019-10-03 20:58:56.000 +0000,
,,,,,,,,,FALSE,TRUE,1,2,1,,0,,Astoria,United States,New York,,Nightclub / Lounge,Other,Existing Establishment,Bar - Cocktail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-12 22:22:09.000 +0000,2019-08-15 00:00:00.000 +0000,2019-08-15 00:00:00.000 +0000,2019-08-12 22:22:10.000 +0000,,,Monthly,Monthly,sub_Fd8nDYAVfnOJZV,si_Fd8nGcGBAEC0TE,base_plus_monthly,1,199,2019-08-15 23:37:37.000 +0000,
,,,,,,,,,FALSE,FALSE,1,,,,0,US Foods,Willowbrook,United States,Illinois,,Restaurant,Full Service - Casual,Existing Establishment,Bar - Traditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-16 15:45:10.000 +0000,2019-09-16 00:00:00.000 +0000,2019-09-16 00:00:00.000 +0000,2019-09-16 16:01:51.000 +0000,,,Monthly,Monthly,sub_Fp0R4PcSRw3g85,si_Fp0R9A8v6J1e8y,base_plus_monthly,1,199,2019-09-16 15:47:20.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Chapel Hill,United States,North Carolina,North Carolina,Restaurant,Full Service - Casual,Existing Establishment,Mediterranean / Greek,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 22:08:57.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 16:00:08.000 +0000,,,Yearly,Annual,sub_FuOWGzSJbWJRwA,si_FuOWIJCeafhHQ9,addon_localsync_yearly,1,423.2,2019-10-01 01:01:06.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Chapel Hill,United States,North Carolina,North Carolina,Restaurant,Full Service - Casual,Existing Establishment,Mediterranean / Greek,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 22:08:57.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 16:00:08.000 +0000,,,Yearly,Annual,sub_FuOWGzSJbWJRwA,si_FuOWkB4kokp5xM,base_plus_yearly,1,1719.2,2019-10-01 01:01:06.000 +0000,
,,,,,,,,,FALSE,FALSE,1,,,,0,,Houston,United States,Texas,,Restaurant,Full Service - Casual,Existing Establishment,Deli / Sandwiches,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-21 19:22:43.000 +0000,2019-10-30 00:00:00.000 +0000,2019-10-30 00:00:00.000 +0000,2019-10-21 19:22:45.000 +0000,,,Monthly,Monthly,sub_G5ZlHDhSQni31K,si_G5ZldTEm3fZuxv,base_plus_monthly,1,199,2019-10-30 21:21:36.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Whittier,United States,California,,Restaurant,Fast Casual,Existing Establishment,Barbecue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-29 14:05:57.000 +0000,2019-09-23 00:00:00.000 +0000,2019-09-23 00:00:00.000 +0000,2019-08-29 14:05:58.000 +0000,,,Monthly,Monthly,sub_Fqh6wCz5jteYTK,si_Fqh6lacikGsimZ,addon_catering_store_monthly,1,139,2019-09-21 03:56:34.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Whittier,United States,California,,Restaurant,Fast Casual,Existing Establishment,Barbecue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-29 14:05:57.000 +0000,2019-09-23 00:00:00.000 +0000,2019-09-23 00:00:00.000 +0000,2019-08-29 14:05:58.000 +0000,,,Monthly,Monthly,sub_Fqh6wCz5jteYTK,si_Fqh60IALgJLaMl,base_plus_monthly,1,199,2019-09-21 03:56:34.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Chapel Hill,United States,North Carolina,North Carolina,Restaurant,Full Service - Fine Dining,Existing Establishment,Steakhouse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 21:59:01.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 17:36:41.000 +0000,,,Yearly,Annual,sub_FuOZuu8GkRSr7m,si_FuOZIs4BCqyRx4,addon_localsync_yearly,1,423.2,2019-10-01 01:03:32.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Chapel Hill,United States,North Carolina,North Carolina,Restaurant,Full Service - Fine Dining,Existing Establishment,Steakhouse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 21:59:01.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 17:36:41.000 +0000,,,Yearly,Annual,sub_FuOZuu8GkRSr7m,si_FuOZIyej4QIeZK,base_plus_yearly,1,1719.2,2019-10-01 01:03:32.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,US Foods,Wichita,United States,Kansas,,Restaurant,Full Service - Casual,Existing Establishment,Bar - Traditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-11 21:15:00.000 +0000,2019-10-21 00:00:00.000 +0000,2019-10-21 00:00:00.000 +0000,2019-09-11 21:15:02.000 +0000,,,Monthly,Monthly,sub_G278t4QLugol4Y,si_G278smIYsBEqCQ,base_essentials_monthly,1,119,2019-10-21 15:35:15.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,US Foods,Bunn,United States,North Carolina,,Restaurant,Full Service - Casual,Existing Establishment,"[""American"",""Traditional""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-27 21:35:58.000 +0000,2019-10-01 00:00:00.000 +0000,2019-10-01 00:00:00.000 +0000,2019-09-27 21:36:00.000 +0000,,,Monthly,Monthly,sub_FuhjyjkO3vBygx,si_FuhjTHw8XysFRD,base_plus_monthly,1,199,2019-10-01 20:51:45.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Jacksonville,United States,Oregon,,Other,Other,Existing Establishment,Bar - Wine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-30 22:09:56.000 +0000,2019-10-18 00:00:00.000 +0000,2019-10-18 00:00:00.000 +0000,2019-10-02 20:48:03.000 +0000,,,Monthly,Annual,sub_G0xSDdXw2p22QQ,si_G0xSqproQYr3ma,base_essentials_yearly,1,1285,2019-10-18 13:30:58.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,9,,0,US Foods,Kansas City,United States,Missouri,,Restaurant,Full Service - Casual,Existing Establishment,"[""Mexican"",""Caribbean"",""American""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-02 21:34:32.000 +0000,2019-10-31 00:00:00.000 +0000,2019-10-31 00:00:00.000 +0000,2019-10-02 21:34:34.000 +0000,,,Yearly,Annual,sub_G5tVbCkZ4bX1xS,si_G5tVoXeyows9vB,base_plus_yearly,1,2149,2019-10-31 17:46:10.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Los Angeles,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,Bar - Traditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-04 16:36:12.000 +0000,2019-10-25 00:00:00.000 +0000,2019-10-25 00:00:00.000 +0000,2019-10-04 16:36:14.000 +0000,,,Monthly,Monthly,sub_G3g8dhMZckIngl,si_G3g8XS9V5ZYzYs,addon_localsync_monthly,1,49,2019-10-25 19:49:15.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Los Angeles,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,Bar - Traditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-04 16:36:12.000 +0000,2019-10-25 00:00:00.000 +0000,2019-10-25 00:00:00.000 +0000,2019-10-04 16:36:14.000 +0000,,,Monthly,Monthly,sub_G3g8dhMZckIngl,si_G3g8ZZ1U6tF5Gs,base_plus_monthly,1,199,2019-10-25 19:49:15.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Los Angeles,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,Bar - Traditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-04 16:36:12.000 +0000,2019-10-25 00:00:00.000 +0000,2019-10-25 00:00:00.000 +0000,2019-10-04 16:36:14.000 +0000,,,Monthly,Monthly,sub_G3g8dhMZckIngl,si_G3g8odQWISOayc,addon_catering_store_monthly,1,139,2019-10-25 19:49:15.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,US Foods,Taft,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-30 20:42:34.000 +0000,2019-11-11 00:00:00.000 +0000,2019-11-11 00:00:00.000 +0000,2019-10-30 20:42:36.000 +0000,,,Monthly,Monthly,sub_GA4QH6EvIrEna2,si_GA4Q0iwL3LiGzz,base_express_monthly,1,49,2019-11-11 21:19:03.000 +0000,
,,,,,,,,,FALSE,FALSE,1,6,1,,0,US Foods,San Diego,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,Deli / Sandwiches,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 16:45:51.000 +0000,2019-09-26 00:00:00.000 +0000,2019-09-26 00:00:00.000 +0000,2019-08-26 16:45:52.000 +0000,,,Monthly,Monthly,sub_Fsnh4tjNTFu7uq,si_FsnhLcsIaOCLx3,base_plus_monthly,1,199,2019-09-26 18:53:39.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Schuylerville,United States,New York,,Restaurant,Full Service - Casual,Existing Establishment,Pizza,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-17 13:57:20.000 +0000,2019-10-04 00:00:00.000 +0000,2019-10-04 00:00:00.000 +0000,2019-09-17 14:02:29.000 +0000,,,Monthly,Monthly,sub_FvhjP5DucAdV0d,si_Fvhjf42euY6NLD,base_plus_monthly,1,199,2019-10-04 12:56:20.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Somerset,United States,Kentucky,,Restaurant,Full Service - Casual,New Opening,Bar & Grill/ Pub,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-17 13:22:51.000 +0000,2019-10-17 00:00:00.000 +0000,2019-10-17 00:00:00.000 +0000,2019-10-17 13:22:52.000 +0000,,,Monthly,Monthly,sub_G0bNBgFIhicriy,si_G0bNnvpk56GxUZ,base_plus_monthly,1,199,2019-10-17 14:41:41.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Somerset,United States,Kentucky,,Restaurant,Full Service - Casual,New Opening,Bar & Grill/ Pub,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-17 13:22:51.000 +0000,2019-10-17 00:00:00.000 +0000,2019-10-17 00:00:00.000 +0000,2019-10-17 13:22:52.000 +0000,,,Monthly,Monthly,sub_G0bNBgFIhicriy,si_G0bNIpF0oe7xZx,addon_localsync_monthly,1,49,2019-10-17 14:41:41.000 +0000,
,,,,,,,,2019-11-08 05:00:00.000 +0000,FALSE,FALSE,1,1,1,,0,,Durham,United States,North Carolina,North Carolina,Restaurant,Full Service - Casual,Existing Establishment,Southern,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 22:11:26.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 16:10:54.000 +0000,,,Yearly,Annual,sub_FuOXSqwN0GHypl,si_FuOXc2UxAa1OES,addon_localsync_yearly,1,423.2,2019-10-01 01:02:05.000 +0000,
,,,,,,,,2019-11-08 05:00:00.000 +0000,FALSE,FALSE,1,1,1,,0,,Durham,United States,North Carolina,North Carolina,Restaurant,Full Service - Casual,Existing Establishment,Southern,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-26 22:11:26.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2019-10-01 16:10:54.000 +0000,,,Yearly,Annual,sub_FuOXSqwN0GHypl,si_FuOX6ZD3OIab6u,base_plus_yearly,1,1719.2,2019-10-01 01:02:05.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,Keeseville,United States,New York,,Brewery / Winery,Bar,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-11-05 18:11:27.000 +0000,2019-11-08 00:00:00.000 +0000,2019-11-08 00:00:00.000 +0000,2019-11-05 18:11:28.000 +0000,,,Monthly,Monthly,sub_G8q4gY4RYIxNjs,si_G8q4VmSI3zsGP0,base_essentials_monthly,1,119,2019-11-08 14:25:13.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,2,,0,US Foods,Boston,United States,Massachusetts,,Bar,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-11-01 20:28:13.000 +0000,2019-11-06 00:00:00.000 +0000,2019-11-06 00:00:00.000 +0000,2019-11-01 20:30:37.000 +0000,,,Monthly,Monthly,sub_G87kquvF92SetF,si_G87koTJZN7Oo4e,base_plus_monthly,1,199,2019-11-06 16:37:19.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,1,,0,,New York,United States,New York,,Food Hall,Fast Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-09-18 23:12:07.000 +0000,2019-09-25 00:00:00.000 +0000,2019-09-25 00:00:00.000 +0000,2019-09-18 23:12:08.000 +0000,,,Monthly,Monthly,sub_Fs6SlkDaeEkOuY,si_Fs6SvwSiR58nOO,base_plus_monthly,1,199,2019-09-24 22:12:58.000 +0000,
